2015/03/08,21:01:43,42C7645F,-74,1,167,20,3150,59.94,196,4,4468,47998,1
2015/03/08,21:01:48,42FDEFA0,-69,1,3,20,3199,61.22,196,3,605,11206,1
2015/03/08,21:01:54,4214EDAC,-74,1,167,20,3034,60.51,198,10,19590,35182,1
2015/03/08,21:01:55,4214EDAC,-73,2,168,20,3034,60.51,198,10,19591,35243,1
2015/03/08,21:02:13,42679E2B,-67,1,1,20,2990,59.87,195,9,27288,53966,1
2015/03/08,21:02:17,42679E2B,-67,2,2,20,2990,59.87,195,9,27289,54191,1
2015/03/08,21:02:24,421F8331,-75,1,15,20,3111,60.70,195,0,7770,34746,1
2015/03/08,21:02:25,421F8331,-73,2,16,20,3111,60.70,195,0,7771,34796,1
2015/03/08,21:02:33,425EFE31,-87,1,216,20,3215,63.31,191,3,240,12851,1
2015/03/08,21:02:37,42418A51,-74,1,98,20,3200,60.74,195,0,600,39149,1
2015/03/08,21:02:46,42C7645F,-73,1,168,20,3150,59.92,196,5,4468,48764,1
2015/03/08,21:02:48,42C7645F,-73,2,169,20,3150,59.92,196,5,4469,48814,1
2015/03/08,21:02:50,42C7645F,-73,2,170,20,3150,59.92,196,5,4470,49011,1
2015/03/08,21:02:50,42FDEFA0,-69,1,4,20,3199,61.16,196,3,605,11828,1
2015/03/08,21:02:53,4214EDAC,-74,1,169,20,3034,60.48,198,10,19597,37919,1
2015/03/08,21:03:13,4214EDAC,-73,2,170,20,3034,60.48,198,10,19598,38417,1
2015/03/08,21:03:15,42679E2B,-67,1,3,20,2990,59.83,195,9,27297,57710,1
2015/03/08,21:03:19,42679E2B,-67,2,4,20,2990,59.83,195,9,27298,57825,1
2015/03/08,21:03:24,421F8331,-74,1,17,20,3111,60.69,195,0,7774,36627,1
2015/03/08,21:03:25,421F8331,-75,2,18,20,3111,60.69,195,0,7775,36665,1
2015/03/08,21:03:34,425EFE31,-85,1,217,20,3215,63.26,191,3,240,13514,1
2015/03/08,21:03:36,42418A51,-73,1,99,20,3200,60.74,195,0,600,39800,1
2015/03/08,21:03:48,42C7645F,-74,1,171,20,3150,59.90,196,5,4470,50099,1
2015/03/08,21:03:50,42C7645F,-74,2,172,20,3150,59.90,196,5,4471,50139,1
2015/03/08,21:03:51,4214EDAC,-74,1,171,20,3034,60.44,198,10,19600,39879,1
2015/03/08,21:03:53,42C7645F,-74,2,173,20,3150,59.90,196,5,4472,50339,1
2015/03/08,21:03:53,42FDEFA0,-70,1,5,20,3199,61.10,196,3,605,12528,1
2015/03/08,21:03:55,4214EDAC,-73,2,172,20,3034,60.44,198,10,19601,39994,1
2015/03/08,21:04:18,42679E2B,-67,1,5,20,2990,59.81,195,9,27305,60853,1
2015/03/08,21:04:22,42679E2B,-67,2,6,20,2990,59.81,195,9,27306,61076,1
2015/03/08,21:04:24,421F8331,-74,1,19,20,3111,60.66,196,0,7777,38276,1
2015/03/08,21:04:26,421F8331,-76,2,20,20,3111,60.66,196,0,7778,38317,1
2015/03/08,21:04:36,42418A51,-73,1,100,20,3200,60.74,196,0,600,40498,1
2015/03/08,21:04:36,425EFE31,-82,1,218,20,3215,63.22,191,3,240,14235,1
2015/03/08,21:04:50,4214EDAC,-75,1,173,20,3034,60.41,199,10,19607,42614,1
2015/03/08,21:04:51,42C7645F,-73,1,174,20,3150,59.87,196,5,4472,51421,1
2015/03/08,21:04:53,42C7645F,-72,2,175,20,3150,59.87,196,5,4473,51457,1
2015/03/08,21:04:56,42FDEFA0,-69,1,6,20,3199,61.05,196,3,605,13268,1
2015/03/08,21:05:00,4214EDAC,-75,2,174,20,3034,60.41,199,10,19608,42898,1
2015/03/08,21:05:21,42679E2B,-67,1,7,20,2989,59.78,195,9,27314,64390,1
2015/03/08,21:05:22,42679E2B,-67,2,8,20,2989,59.78,195,9,27314,64484,1
2015/03/08,21:05:24,421F8331,-74,1,21,20,3111,60.64,196,0,7781,40059,1
2015/03/08,21:05:35,42418A51,-74,1,101,20,3200,60.74,196,0,600,41203,1
2015/03/08,21:05:38,425EFE31,-83,1,219,20,3215,63.17,191,3,240,14896,1
2015/03/08,21:05:48,421F8331,-74,2,22,20,3111,60.64,196,0,7782,40486,1
2015/03/08,21:05:49,4214EDAC,-74,1,175,20,3034,60.38,199,10,19612,45050,1
2015/03/08,21:05:50,4214EDAC,-73,2,176,20,3034,60.38,199,10,19613,45085,1
2015/03/08,21:05:54,42C7645F,-76,1,176,20,3150,59.85,196,5,4474,52701,1
2015/03/08,21:05:58,42FDEFA0,-70,1,7,20,3199,60.99,196,3,605,13941,1
2015/03/08,21:06:24,42679E2B,-68,1,9,20,2990,59.75,195,9,27324,3055,1
2015/03/08,21:06:24,421F8331,-72,1,23,20,3110,60.62,196,0,7783,41538,1
2015/03/08,21:06:26,421F8331,-73,2,24,20,3110,60.62,196,0,7784,41584,1
2015/03/08,21:06:26,42679E2B,-68,2,10,20,2990,59.75,195,9,27325,3139,1
2015/03/08,21:06:34,42418A51,-74,1,102,20,3200,60.74,196,0,600,41885,1
2015/03/08,21:06:40,425EFE31,-84,1,220,20,3214,63.12,191,3,240,15565,1
2015/03/08,21:06:47,4214EDAC,-72,1,177,20,3034,60.35,199,10,19620,47932,1
2015/03/08,21:06:49,4214EDAC,-72,2,178,20,3034,60.35,199,10,19621,47987,1
2015/03/08,21:06:56,42C7645F,-72,1,177,20,3150,59.83,196,5,4474,53443,1
2015/03/08,21:06:58,42C7645F,-74,2,178,20,3150,59.83,196,5,4475,53477,1
2015/03/08,21:07:00,42C7645F,-73,2,179,20,3150,59.83,196,5,4476,53676,1
2015/03/08,21:07:01,42FDEFA0,-70,1,8,20,3199,60.92,196,3,605,14604,1
2015/03/08,21:07:24,421F8331,-72,1,25,20,3111,60.59,196,0,7787,43403,1
2015/03/08,21:07:26,421F8331,-73,2,26,20,3111,60.59,196,0,7788,43442,1
2015/03/08,21:07:26,42679E2B,-66,1,11,20,2990,59.72,195,9,27333,6550,1
2015/03/08,21:07:31,42679E2B,-67,2,12,20,2990,59.72,195,9,27334,6702,1
2015/03/08,21:07:34,42418A51,-72,1,103,20,3200,60.74,196,0,600,42520,1
2015/03/08,21:07:42,425EFE31,-84,1,221,20,3215,63.08,192,3,240,16243,1
2015/03/08,21:07:46,4214EDAC,-73,1,179,20,3034,60.31,199,10,19625,50194,1
2015/03/08,21:07:54,4214EDAC,-72,2,180,20,3034,60.31,199,10,19626,50360,1
2015/03/08,21:07:59,42C7645F,-74,1,180,20,3150,59.79,196,5,4476,54698,1
2015/03/08,21:08:00,42C7645F,-74,2,181,20,3150,59.79,196,5,4477,54741,1
2015/03/08,21:08:04,42FDEFA0,-70,1,9,20,3199,60.87,196,3,605,15245,1
2015/03/08,21:08:25,421F8331,-72,1,27,20,3111,60.57,196,0,7789,44831,1
2015/03/08,21:08:26,421F8331,-72,2,28,20,3111,60.57,196,0,7790,44876,1
2015/03/08,21:08:29,42679E2B,-66,1,13,20,2991,59.69,196,9,27342,10264,1
2015/03/08,21:08:31,42679E2B,-66,2,14,20,2991,59.69,196,9,27343,10325,1
2015/03/08,21:08:33,42418A51,-73,1,104,20,3200,60.73,196,0,600,43200,1
2015/03/08,21:08:44,425EFE31,-79,1,222,20,3214,63.03,192,3,240,16939,1
2015/03/08,21:08:44,4214EDAC,-72,1,181,20,3034,60.28,199,10,19632,52933,1
2015/03/08,21:08:49,4214EDAC,-72,2,182,20,3034,60.28,199,10,19633,53026,1
2015/03/08,21:09:01,42C7645F,-73,1,182,20,3150,59.77,196,5,4478,55972,1
2015/03/08,21:09:06,42FDEFA0,-69,1,10,20,3199,60.81,196,3,605,15951,1
2015/03/08,21:09:25,421F8331,-72,1,29,20,3110,60.55,196,0,7792,46480,1
2015/03/08,21:09:26,421F8331,-73,2,30,20,3110,60.55,196,0,7793,46526,1
2015/03/08,21:09:32,42679E2B,-67,1,15,20,2990,59.66,196,9,27351,13793,1
2015/03/08,21:09:33,42418A51,-72,1,105,20,3200,60.73,196,0,600,43901,1
2015/03/08,21:09:33,42679E2B,-67,2,16,20,2990,59.66,196,9,27352,13861,1
2015/03/08,21:09:43,4214EDAC,-72,1,183,20,3034,60.24,199,11,19639,55689,1
2015/03/08,21:09:45,425EFE31,-79,1,223,20,3214,62.98,192,3,240,17639,1
2015/03/08,21:09:50,4214EDAC,-73,2,184,20,3034,60.24,199,11,19640,55876,1
2015/03/08,21:10:04,42C7645F,-73,1,183,20,3150,59.74,196,5,4478,56706,1
2015/03/08,21:10:09,42FDEFA0,-70,1,11,20,3199,60.77,196,3,605,16639,1
2015/03/08,21:10:25,421F8331,-73,1,31,20,3111,60.52,196,0,7795,48120,1
2015/03/08,21:10:26,421F8331,-72,2,32,20,3111,60.52,196,0,7796,48172,1
2015/03/08,21:10:32,42418A51,-73,1,106,20,3200,60.72,196,0,600,44563,1
2015/03/08,21:10:35,42679E2B,-67,1,17,20,2990,59.63,196,10,27361,17397,1
2015/03/08,21:10:36,42679E2B,-67,2,18,20,2990,59.63,196,10,27361,17526,1
2015/03/08,21:10:42,4214EDAC,-73,1,185,20,3034,60.21,199,11,19643,57719,1
2015/03/08,21:10:43,4214EDAC,-72,2,186,20,3034,60.21,199,11,19644,57775,1
2015/03/08,21:10:47,425EFE31,-81,1,224,20,3216,62.93,192,3,240,18297,1
2015/03/08,21:11:06,42C7645F,-73,1,184,20,3150,59.71,196,5,4478,57404,1
2015/03/08,21:11:08,42C7645F,-73,2,185,20,3150,59.71,196,5,4479,57440,1
2015/03/08,21:11:10,42C7645F,-72,2,186,20,3150,59.71,196,5,4480,57633,1
2015/03/08,21:11:12,42FDEFA0,-70,1,12,20,3199,60.72,196,3,605,17390,1
2015/03/08,21:11:25,421F8331,-76,1,33,20,3110,60.50,196,0,7797,49418,1
2015/03/08,21:11:26,421F8331,-74,2,34,20,3110,60.50,196,0,7798,49469,1
2015/03/08,21:11:31,42418A51,-74,1,107,20,3200,60.72,196,0,600,45293,1
2015/03/08,21:11:37,42679E2B,-68,1,19,20,2990,59.60,196,9,27370,21141,1
2015/03/08,21:11:40,4214EDAC,-74,1,187,20,3034,60.18,199,11,19651,60594,1
2015/03/08,21:11:42,4214EDAC,-74,2,188,20,3034,60.18,199,11,19652,60658,1
2015/03/08,21:11:45,42679E2B,-67,2,20,20,2990,59.60,196,9,27371,21358,1
2015/03/08,21:11:49,425EFE31,-84,1,225,20,3215,62.88,192,3,240,18988,1
2015/03/08,21:12:09,42C7645F,-74,1,187,20,3150,59.69,196,5,4480,58611,1
2015/03/08,21:12:10,42C7645F,-73,2,188,20,3150,59.69,196,5,4481,58657,1
2015/03/08,21:12:13,42C7645F,-73,2,189,20,3150,59.69,196,5,4482,58859,1
2015/03/08,21:12:14,42FDEFA0,-71,1,13,20,3199,60.66,196,3,605,18089,1
